event_date,year,event_type,sub_event_type,actor1,actor2,admin1,admin2,admin3,location,latitude,longitude,fatalities,notes,source,timestamp,valor_riesgo
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,1,"On 20 September 2023, in Esmeraldas (Esmeraldas), an unknown number of heavily armed individuals who arrived on two motorcycles, described as suspected hitmen, shot and killed a man in the Luis Vargas Torres area. The victim was a seafood vendor, and the attack took place at his seafood stand. The motives and the perpetrators are unknown. 1 fatality.",Diario Extra (Ecuador),1754417399,2.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Santa Elena,La Libertad,no especificado,La Libertad,-2.233,-80.9104,3,"On 20 September 2023, in La Libertad (Santa Elena), an unknown number of unidentified armed individuals on a motorcycle opened fire on two men in a drive-by shooting in the Nueva Esperanza neighborhood, killing them. One of the victims was shot four times in the head. On the same day, in the Las Minas neighborhood, two armed individuals on a motorbike, shot and killed another man in a drive-by shooting. There is no further information on the perpetrators or motives behind the attacks. 3 fatalities.",Diario Extra (Ecuador); Machala Movil,1754409739,6.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Puerto Bolivar,-3.2681,-79.9991,1,"Around 20 September 2023 (as reported), in Puerto Bolivar (El Oro), a man was killed, and his body was left with tied hands and feet near a school in the Gonzalez Rubio neighborhood. Locals stated that individuals on two motorcycles and in a car abandoned the man's body and later shot at it. Police indicated that the shots were meant to intimidate residents in the area, as the body already had 21 gunshot wounds, and only two shell casings were found at the scene. There is no further information on the motives or the perpetrators behind the attack. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754409739,2.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Santa Elena,Santa Elena,no especificado,San Francisco de Cerro Alto,-2.1812,-80.7678,1,"On 20 September 2023, in San Francisco de Cerro Alto (Santa Elena), an unknown number of unidentified armed individuals shot and killed a taxi driver. The victim's body was found inside his vehicle with a gunshot wound on the San Vicente-San Pablo road. Authorities suspect the attack occurred in the early hours of the same day. There is no further information on the motives or the perpetrators behind the attack. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Buena Fe,no especificado,San Jacinto de Buena Fe,-0.8966,-79.4913,1,"Around 20 September 2023 (as reported), in San Jacinto de Buena Fe (Los Rios), a man was killed and his dismembered body was found in separate plastic bags in the Federico Intriago sector. There is no further information about the motives, circumstances, or the perpetrators of the attack. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754409739,2.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Quevedo,no especificado,Quevedo,-1.0286,-79.4635,3,"On 20 September 2023, in Quevedo (Los Rios), two unidentified armed individuals (described as hitmen) carrying rifles on a motorbike shot and killed a couple and their infant daughter in a drive-by shooting inside a motorbike repair shop in the El Caserio sector, San Camilo parish. The couple owned the repair shop and the husband was working there at the time of the attack. Another woman was injured. The authorship and motivations are unknown. 3 fatalities.",Diario Extra (Ecuador); El Diario (Ecuador); Machala Movil,1754410119,6.0
2023-09-20,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),Civilians (Ecuador),Pichincha,Quito,no especificado,Quito - Manuela Saenz,-0.2201,-78.5121,0,"On 20 September 2023, in Quito - Manuela Saenz (Pichincha), at least six unidentified armed suspects abducted a man in an express kidnapping in the Loma de Puengasi neighborhood, after the victim traveled from Ambato municipality tricked into taking a loan. The victim's relatives were demanded US 10,000 for ransom for his release. Police forces carried out an operation and the victim was unharmed rescued. Six suspects were arrested and one was injured. There were no fatalities.",Primicias,1754563409,0.0
2023-09-20,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,3,"On 20 September 2023, in Duran (Guayas), according to witnesses, armed individuals on three motorcycles shot and killed three men in a drive-by shooting in the Martha Bucaram sector. 3 fatalities.",El Telegrafo,1754410119,6.0
2023-09-20,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,0,"On 20 September 2023, in Esmeraldas (Esmeraldas), five armed individuals intercepted a taxi driver and kidnapped him in Parque de Las Palmas sector and taken to a home where he was held and where the armed individuals asked for ransom. Police managed to locate the individuals and release the man. One minor was sentenced to six years of prison for the involvement in the kidnapping.",La Republica (Ecuador),1754417399,0.0
2023-09-21,2023,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,0,"Defusal: On 21 September 2023, in Machala (El Oro), police forces responded to an explosive device left by an unknown number of unidentified perpetrators described as extortionists who placed it with a threatening note at a technical center on Balosa Road. The note demanded $10,000 to avoid harm to the female business owner, her family, or the workers. The explosive was a stick of dynamite.",Machala Movil,1753970871,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2021-2023),Unidentified Armed Group (Ecuador),Orellana,La Joya De Los Sachas,no especificado,San Sebastian del Coca,-0.3392,-77.0044,0,"Property destruction: On 21 September 2023, in the rural Punino Alto area of Orellana province (coded to San Sebastian del Coca, Orellana), military forces dismantled various machines used for illegal mining. They destroyed 15 backhoes, 1 suction pump, retained 5 backhoes (to be later destroyed), and confiscated 1 backhoe, 2 motorcycles, 2 water engines, and a thousand gallons of diesel.",Machala Movil,1753970871,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2021-2023),Unidentified Armed Group (Ecuador),Napo,Tena,no especificado,Talag,-1.065,-77.907,0,"Property destruction: On 21 September 2023, near Talag (Napo), military forces dismantled 6 backhoes and 1 concessionaire (machine used for mercury mining) used for illegal mining in the area.",Machala Movil,1753970871,0.0
2023-09-21,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Azuay,Camilo Ponce Enriquez,no especificado,Camilo Ponce Enriquez,-3.062,-79.7468,1,"On 21 September 2023, in Camilo Ponce Enriquez (Azuay), three unidentified armed individuals shot and killed an informal taxi driver outside a commercial establishment in the El Senor de los Milagros neighborhood. The victim was shot four times. There is no further information on the motives or the perpetrators behind the attack. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-21,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil,-2.1477,-79.9166,0,"On 21 September 2023, in Guayaquil (Guayas), an unspecified number of armed suspects on motorcycles, described as members of a criminal group, abducted a man. Due to information provided to the victim's relatives under unclear circumstances, police forces located him that evening in the Camino de los Militares sector. He had managed to escape from the house where he was being held captive, along with two other men who had been abducted on an unspecified date; all three were found on a street in the sector.",Diario Extra (Ecuador),1754409739,0.0
2023-09-21,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Azuay,Cuenca,no especificado,Cuenca,-2.9006,-79.0045,0,"On 21 September 2023, in Cuenca (Azuay), three unidentified armed individuals abducted four students of law from the Universidad del Azuay and kept them hostage for at least five hours. According to the police the suspects wanted information from the student's relatives. The students were physically assaulted and later on abandoned in the Benigno Malo sector. There were no fatalities.",El Diario (Ecuador),1754563409,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,0,"Property destruction: On 21 September 2023, in Manta (Manabi), the national police dismantled a criminal organization dedicated to drug trafficking and raided properties in four cantons (coded separately). A total of 19 people were arrested in the province and 5 tons of cocaine were seized together with 10 vehicles and weapons.",El Telegrafo,1756165952,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Manabi,Portoviejo,no especificado,Portoviejo,-1.0546,-80.4545,0,"Property destruction: On 21 September 2023, in Portoviejo (Manabi), the national police dismantled a criminal organization dedicated to drug trafficking and raided properties in four cantons (coded separately). A total of 19 people were arrested in the province and 5 tons of cocaine were seized together with 10 vehicles and weapons.",El Telegrafo,1762291724,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Manabi,Montecristi,no especificado,Montecristi,-1.0458,-80.6589,0,"Property destruction: On 21 September 2023, in Montecristi (Manabi), the national police dismantled a criminal organization dedicated to drug trafficking and raided properties in four cantons (coded separately). A total of 19 people were arrested in the province and 5 tons of cocaine were seized together with 10 vehicles and weapons.",El Telegrafo,1754354897,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Manabi,Sucre,no especificado,Bahia de Caraquez,-0.5979,-80.4237,0,"Property destruction: On 21 September 2023, in Bahia de Caraquez (Manabi), the national police dismantled a criminal organization dedicated to drug trafficking and raided properties in four cantons (coded separately). A total of 19 people were arrested in the province and 5 tons of cocaine were seized together with 10 vehicles and weapons.",El Telegrafo,1754354897,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2021-2023),Unidentified Armed Group (Ecuador),Orellana,Orellana,no especificado,Puerto Francisco de Orellana,-0.4665,-76.9872,0,"Property destruction: On 21 September 2023, in Puerto Francisco de Orellana (Orellana), military together with the police raided an improvised camp with machinery used for illegal mining activities including a suction pump, backhoes, motorcycles, water motors and diesel in Punino Alto.",El Telegrafo; La Republica (Ecuador),1753970510,0.0
2023-09-21,2023,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Napo,Tena,no especificado,Talag,-1.065,-77.907,0,"Property destruction: On 21 September 2023, in Talag (Napo), military together with the police raided an improvised camp with machinery used for illegal mining activities including backhoes and a concessionaire used for mercury.",El Telegrafo; La Republica (Ecuador),1753970510,0.0
2023-09-21,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Baba,no especificado,Isla de Bejucal,-1.6775,-79.6445,3,"On 21 September 2023, near Isla de Bejucal (Baba, Los Rios), three men were killed, and their bodies were found inside a ranch in the La Cancagua sector in the early hours of 22 September (the attack likely occurred on the night of 21 September, as locals reported hearing gunshots). Two of the victims were security guards for the property, and the third was a construction worker. There is no further information on the motives or the perpetrators of the attack. 3 fatalities.",Diario Extra (Ecuador),1762291691,6.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,"On 22 September 2023, in Duran (Guayas), an unknown number of unidentified armed individuals traveling by vehicle attacked three people in a drive-by shooting as they were in a trimotor at a public transport stop on Oramas Gonzalez Street. One man died from his injuries, while two women were hospitalized. Authorship and motivation unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-09-22,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,0,"Property destruction: Around 22 September 2023 (between 21 - 22 September), in Duran (Guayas), police forces raided a warehouse in the Duran industrial park and confiscated and seized 1,800 brick-type packages of cocaine hydrochloride (over 1 ton). The location was used by a drug trafficking organization as a drug collection center. Police forces arrested three Colombian nationals and one Ecuadorian national.",Machala Movil,1753970871,0.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,El Guabo,no especificado,El Guabo,-3.2416,-79.8318,1,"On 22 September 2023, in El Guabo (El Oro), an unknown number of unidentified armed individuals riding a motorcycle killed a man while he was walking in a drive-by shooting in the Los Sauces neighborhood. The perpetrators fired at least five shots. Authorship and motivation unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,1,"On 22 September 2023, in Esmeraldas (Esmeraldas), an unknown number of unidentified individuals kidnapped a security guard near the Children's Park, on his way to work, and later contacted his family to demand a ransom. Hours later, the family received videos showing the victim tied up and being shot and killed by the kidnappers. The victim's family, in collaboration with authorities, initiated a search to locate his body, but it remains unclear whether the body has been found. 1 fatality.",Diario Extra (Ecuador),1754417399,2.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Los Rios,Babahoyo,no especificado,La Union,-1.7087,-79.3937,1,"On 22 September 2023, in La Union (Babahoyo), two unidentified individuals shot and killed a ranch security guard as he was opening the property gate to allow workers to enter. There is no further information on the motives or the perpetrators of the attack. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,2,"On 22 September 2023, in Machala (El Oro), an unknown number of unidentified individuals opened fire from a car at two men sitting in front of a house in the Bellavista neighborhood, killing them both (drive-by shooting). The perpetrators initially fired from the car and then got out to finish off the victims on the ground. The victims were shot 16 times. One of the car's passengers threw pamphlets next to the bodies that read, 'Anyone who collaborates with the Machuca and obeys Malvin will end up like this.' The motives and the perpetrators are unknown. 2 fatalities.",Diario Extra (Ecuador); Machala Movil,1754409739,4.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Santa Elena,Santa Elena,no especificado,Santa Elena,-2.2262,-80.8587,1,"Around 22 September 2023 (as reported), near Santa Elena municipality (Santa Elena), a man was killed and his decomposing body was found on the road connecting Santa Elena to Punta Carnero beach. The victim's body showed signs of torture, multiple gunshot wounds, and had been partially burned. The victim had been missing for about one week. The motives and the perpetrators are unknown. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-22,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,"Around 22 September 2023 (as reported), in Duran (Guayas), a person was killed and two unidentified armed individuals transported the victim's body, divided in two parts inside two bags to a different area on a motorcycle, and set the body on fire, leaving it on the side of a street. Finally, they fired shots into the air. It is unspecified whether the same two perpetrators who dumped the body also killed the victim. The authorship and motivations are unknown. 1 fatality.",El Diario (Ecuador); Machala Movil,1754410119,2.0
2023-09-22,2023,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Esmeraldas,San Lorenzo,no especificado,Mataje,1.0667,-78.5833,0,"Property destruction: On 22 September 2023, in Mataje (Esmeraldas), military officers seized a camp likely linked to illegal mining with weapons, communication radios, explosives, among other.",El Telegrafo,1753970510,0.0
2023-09-22,2023,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2021-2023),Unidentified Gang (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,0,"Property destruction: On 22 September 2023, in Duran (Guayas), police officers seized close to two tons of cocaine and arrested four individuals described as members of a criminal group in a warehouse.",El Telegrafo,1753970510,0.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"On 23 September 2023, in Guayaquil - Ximena (Guayas), an unknown number of unidentified armed individuals (described as hitmen) riding a motorcycle killed a man in a drive-by shooting in the Malvinas sector, in the Esteros district, near the bridge connecting Malvinas and Isla Trinitaria. The authorship and motivation for each attack are unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Huaquillas,no especificado,Huaquillas,-3.4747,-80.2255,0,"On 23 September 2023, in Huaquillas (El Oro), an unknown number of unidentified armed perpetrators shot and injured two men while they were riding in a taxi along 11 de Noviembre and Teniente Cordovez streets. The victims were critically injured and were transferred to Machala Hospital for surgery. It is unspecified whether one of the victims was the taxi driver. Authorship and motivation unknown. There were no fatalities.",Machala Movil,1754409739,0.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Colombia),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"Around 23 September 2023 (as reported), in Guayaquil - Ximena (Guayas), ten individuals forcibly entered a house in the Nuevo Guayaquil cooperative and killed a Colombian man in front of his wife. The attackers intimidated the victim, questioned him about the location of firearms he was suspectedly storing, and then shot him. After the shooting, they took several TVs and three motorcycles from the property. Authorities arrested one person. While they are investigating whether the incident was a robbery, authorities have not confirmed the motives or the perpetrators of the attack. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Puerto Bolivar,-3.2681,-79.9991,1,"On 23 September 2023, in Puerto Bolivar (El Oro), an unknown number of unidentified individuals in a car shot and killed a man riding a motorcycle in a drive-by shooting on the road to Machala. The victim had a prior criminal record for illegal possession of firearms. There is no further information on the motives or the perpetrators behind the attack. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754409739,2.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,3,"On 23 September 2023, in Duran (Guayas), unknown armed individuals (described as hitmen) shot and killed two individuals behind the Miguel Angel Zambrano school and in a second incident another person near the Fragata school. 3 fatalities.",La Republica (Ecuador),1754410119,6.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"On 23 September 2023, in Guayaquil - Ximena (Guayas), two armed individuals (described as hitmen) on a motorcycle opened fire at least 10 times, killing a man and injuring his son in a drive-by shooting in the Stella Maris sector. The victim had a criminal record for illegal possession of weapons. Authorities suspect that the attack is related to the ongoing territorial dispute between Los Lagartos and Mafia-18 gang, although it is unclear whether the victim was a member of either organization. 1 fatality.",Diario Extra (Ecuador); La Republica (Ecuador),1754563409,2.0
2023-09-23,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Manabi,Chone,no especificado,Chone,-0.6991,-80.0944,1,"On 23 September 2023, in Chone (Manabi), a worker at the Judicial Council was shot and killed by unidentified armed assailants when he was in his car in Unidos Venceremos citadel. The authorship and motivations are unknown. 1 fatality.",El Diario (Ecuador),1754409739,2.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Santa Elena,Santa Elena,no especificado,Santa Elena,-2.2262,-80.8587,1,"Around 24 September 2023 (as reported), in Santa Elena province (coded to Santa Elena, Santa Elena), a fisherman was killed and his dead body was found with signs of violence and was wrapped in sacks and ropes, suggesting an attempt to submerge it. The victim had been reported missing at sea since 15 September along with two other fishermen. The whereabouts of the other two fishermen are unknown. The number of perpetrators is unknown. Authorship and motivation unknown. 1 fatality.",Machala Movil,1754409739,2.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Ximena,-2.251,-79.8899,1,"Around 24 September 2023 (as reported), in Guayaquil - Ximena (Guayas), two unidentified armed assailants on a motorcycle shot and killed a man in a drive-by shooting near the Stella Maris park of Guasmo Sur. No arrests were made and the motives are unknown. 1 fatality.",Ecuador Comunicacion,1754409739,2.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Samborondon,no especificado,Samborondon,-2.1422,-79.8647,1,"On 24 September 2023, in Samborondon (Guayas), two unidentified individuals on a motorcycle, described as hitmen, shot and killed a man on 24 de Mayo Avenue in a drive-by shooting. The perpetrators shot more than four times to the victim's chest and head. Authorities suspect the assailants used a rifle in the attack. The motives and the perpetrators are unknown. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Puerto Lopez,no especificado,Puerto Lopez,-1.5546,-80.8089,4,"Around 24 September 2023 (as reported), in Puerto Lopez (Manabi), three men original from Portoviejo municipality were shot and killed and their bodies were found handcuffed under a bridge near the Punto Lopez beach. A fourth victim was shot and injured and taken to hospital, where he died days later. Police suspect the killings were related with settling of scores between local gangs. The perpetrators behind the attack are unknown. 4 fatalities.",Diario Extra (Ecuador); Ecuavisa; El Diario (Ecuador); Primicias,1754409739,8.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,"On 24 September 2023, in Machala (El Oro), several unidentified armed individuals (described as hitmen) shot and killed a woman with multiple gunshots to her head and body between Arizaga and Buenavista Streets. The perpetrators arrived in a car, one of them got out, walked up to the victim, and shot her six times. The authorship and motivations are unknown. 1 fatality.",Diario Extra (Ecuador); El Diario (Ecuador); Machala Movil,1754563409,2.0
2023-09-24,2023,Explosions/Remote Violence,Grenade,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,0,"On 24 September 2023, in Machala (El Oro), seven unidentified armed individuals blew up a nightclub by throwing explosives during a robbery. Another source mentions it was only one individual who entered the club and threw the explosive while people were present. According to the police the attack was related to extortion ('vacuna'). There were no casualties.",Diario Extra (Ecuador); El Diario (Ecuador); Machala Movil,1754563409,0.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,5,"On 24 September 2023, in Duran (Guayas), several unidentified armed assailants (described as criminals) shot and killed five people outside a house and injured two others in the Ciudadela Primavera 2 neighborhood. Four victims were relatives. Police stated the target of the attack was a man, but opened fire against the entire group. The authorship and the motivations are unknown. 5 fatalities.",Diario Extra (Ecuador); Ecuavisa; El Diario (Ecuador); Machala Movil; Primicias,1754563409,10.0
2023-09-24,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Manabi,Montecristi,no especificado,Montecristi,-1.0458,-80.6589,2,"On 24 September 2023, in Montecristi (Manabi), an unknown number of unidentified armed suspects (described as hitmen) shot and killed two men in the Leonidas Proano parish, in the main municipal Av in a drive-by shooting. The perpetrators shot the victims in the head and chest. The authorship and motivations are unknown. 2 fatalities.",Diario Extra (Ecuador); El Diario (Ecuador),1754354897,4.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Manabi,Portoviejo,no especificado,Portoviejo,-1.0546,-80.4545,1,"On 25 September 2023, in Portoviejo (Manabi), two unidentified armed individuals (described as hitmen) on a motorcycle fired at least 12 times at a renowned lawyer inside a vehicle at the intersection of Olmedo and 9 de Octubre streets in a drive-by shooting. The victim had recently published content on social media regarding irregularities in the local administration. The authorship and the motivations are unknown. 1 fatality.",Diario Extra (Ecuador); Ecuavisa; El Diario (Ecuador); El Telegrafo; Machala Movil,1762291691,2.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Huaquillas,no especificado,Huaquillas,-3.4747,-80.2255,0,"On 25 September 2023, in Huaquillas (El Oro), two unidentified armed individuals riding a motorcycle shot and wounded two people outside a house in a drive-by shooting on the corner of Colon and Sucre streets. The victims were taken to a hospital, where their condition was reported as stable. Authorship and motivation unknown. There were no fatalities.",Machala Movil,1754409739,0.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),El Oro,Pasaje,no especificado,Pasaje de las Nieves,-3.3276,-79.8075,0,"On 25 September 2023, in Pasaje de las Nieves (El Oro), two unidentified armed individuals riding a motorcycle shot at a parked car outside a house in the Las Nieves neighborhood (drive-by shooting). The perpetrators fled the scene after firing several rounds. Police found multiple bullet casings and suspect the incident to be an extortion-related attack. There were no casualties.",Machala Movil,1754409739,0.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Ventanas,no especificado,Ventanas,-1.4426,-79.459,1,"On 25 September 2023, in Ventanas (Los Rios), two unidentified armed individuals shot and killed an off-duty police officer outside his mother's house in the La Loma 1 neighborhood. The perpetrators fired at least 15 shots, four of which hit the officer in the head and chest. The officer's mother was also injured and taken to a hospital. Authorship and motivation unknown. 1 fatality.",Diario Extra (Ecuador); Machala Movil,1754409739,2.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,"On 25 September 2023, in Guayaquil - Tarqui (Guayas), three unidentified armed men on foot intercepted a man driving a car in the Mapasingue Este area and killed him with several gunshots. The victim was an informal taxi driver who transported passengers in his vehicle. There is no further information on the motives or the perpetrators behind the attack. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Los Rios,Ventanas,no especificado,Ventanas,-1.4426,-79.459,1,"Around 25 September 2023 (as reported), in Ventanas (Los Rios), a man was killed, and his head was found wrapped in a blanket in the 20 de Noviembre area. Authorities initiated a search for the rest of the victim's body. The motives and the perpetrators are unknown. 1 fatality.",Diario Extra (Ecuador),1754409739,2.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,"On 25 September 2023, in Duran (Guayas), two unidentified armed individuals, described as hitmen, on a motorcycle shot and killed a man with at least six gunshots, in a drive-by shooting in the El Recreo locality. The victim had received death threats. The attack is suspected to be related to disputes between the Chone Killers and Latin Kings gangs. The authorship is unknown. 1 fatality.",Diario Extra (Ecuador); El Diario (Ecuador); Machala Movil; Primicias,1754563409,2.0
2023-09-25,2023,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),Civilians (Ecuador),Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,0,"On 25 September 2023, in Manta (Manabi), two unidentified armed individuals (described as hitmen) on a motorbike shot and injured a man at least twice after the suspects got off the vehicle and broke into the victim's house in the Santa Martha neighborhood. The victim managed to escape. The authorship and motivations are unknown. There were no fatalities.",El Diario (Ecuador),1756165952,0.0
2023-09-25,2023,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),Civilians (Ecuador),Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,0,"On 25 September 2023, in Guayaquil - Tarqui (Guayas), at least five armed suspects described as members of a delinquent group abducted a couple in the in the north sector of the city and demanded USD 200,000 for ransom to the victim's relatives for their release. On 29 September police forces carried out an operation and the victims were rescued unharmed in the Las Orquideas neighborhood. Five suspects, including a relative of one of the victims, were arrested. With them police seized portions of drugs, a car and cell phones.",Machala Movil; Primicias,1754410119,0.0
