event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_best,month
ECU7890,2024-01-10,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Cotopaxi,Latacunga,no especificado,Latacunga,-0.9352,-78.6155,1,Diario Extra (Ecuador); El Telegrafo; Machala Movil,National,"On 10 January 2024, in Latacunga (Cotopaxi), for the third day in a row, prisoners at the Cotopaxi No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 45 prison guards hostage to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,16935.0,43247,43247.0,1
ECU7891,2024-01-10,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Loja,Loja,no especificado,Loja,-3.9931,-79.2042,1,Cronica (Ecuador); El Telegrafo; Machala Movil,Subnational-National,"On 10 January 2024, in Loja (Loja), for the third day in a row, prisoners at Loja No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 20 people hostage, including 16 prison guards, to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,23717.0,74980,74980.0,1
ECU8311,2024-01-10,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Los Lobos Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Imbabura,Antonio Ante,no especificado,Imbaya,0.3693,-78.1514,2,Machala Movil,National,"Interception: On 10 January 2024, near Imbaya (Imbabura), police intercepted two car bombs belonging to Los Lobos gang members on the rural road to Hoja Blanca (Ibarra - San Lorenzo road). Both vehicles had gas tanks inside connected to 13 and 16 industrially manufactured high-power explosives, respectively. Police authorities suspected that the gang members were intending to detonate the car bombs in San Miguel de Ibarra. Police authorities learned of the car bombs after intercepting and arresting seven Los Lobos gang members near San Miguel de Ibarra earlier in the day (coded separately).",0,no especificado,1759789823,1049.0,8146,,1
ECU8312,2024-01-10,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - La Delicia,-0.0384,-78.4921,1,Ecuavisa,National,"Property destruction: On 10 January 2024, in Quito - La Delicia (Pichincha), an unknown number of unidentified perpetrators set fire to a car in the Mena de Hierro sector. There is no further information available.",0,no especificado,1754417399,68.0,741,,1
ECU8313,2024-01-10,2024,2,Strategic Developments,Strategic Developments,Arrests,Police Forces Of Ecuador (2023-),Military Forces of Ecuador (2023-),State forces,Los Lobos Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Imbabura,Ibarra,no especificado,San Miguel de Ibarra,0.3517,-78.1223,1,Ecuador Comunicacion,National,"Around 10 January 2024 (as reported), in San Miguel de Ibarra (Imbabura), police forces and military forces arrested a Los Lobos gang leader during a raid on his house. Police authorities also discovered and confiscated a gun and sticks of dynamite with a slow fuse inside the house. There is no further information available. Also around 10 January, in San Miguel de Ibarra, police and military forces arrested a Los Lobos gang member, a national of the Dominican Republic, and confiscated six sticks of dynamite and slow fuses among other small weapons and illicit substances.",0,no especificado,1756165952,17817.0,70755,,1
ECU8565,2024-01-10,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Unidentified Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Eugenio Espejo,-0.1628,-78.4785,1,Diario Extra (Ecuador); Ecuavisa,National,"Defusal: On 10 January 2024, in Quito - Eugenio Espejo (Pichincha), police forces deactivated an unspecified explosive device found inside a car parked behind the Inca prison. Two unidentified individuals riding a motorcycle placed an explosive device inside the vehicle and set it on fire. The owners of the vehicle put out the fire and called police authorities when they discovered the explosives inside it. This is in the context of inmates taking control of El Inca prison on 8 January to prevent gang leaders from being transferred to other prisons. There were no fatalities.",0,no especificado,1753970510,35619.0,109137,,1
ECU3509,2024-01-11,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Azuay,Cuenca,no especificado,Cuenca,-2.9006,-79.0045,1,Diario Extra (Ecuador); El Diario (Ecuador); El Heraldo (Ecuador); El Mercurio (Ecuador); El Telegrafo; La Republica (Ecuador); Machala Movil,Subnational-National,"On 11 January 2024, in Cuenca (Azuay), for the fourth day in a row, at least 30 prisoners at Turi prison (Azuay No. 1 prison) blocked access to the prison, took control of the prison, and held between 45 and 89 people hostage, including around 45 prison guards, to prevent gang leaders from being transferred to other prisons. Sources differ on the number of people held hostage within the facility. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=at least 30,1748907871,19371.0,103652,103652.0,1
ECU7461,2024-01-11,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Unidentified Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Quitumbe,-0.3142,-78.5533,1,Primicias,National,"Defusal: On 11 January 2024, in Quito - Quitumbe (Pichincha), police forces removed and destroyed an explosive device in the Turubamba neighborhood, south part of the city, in the surroundings of the former civil registry building. Locals alerted the police of the presence of a suspicious package. The type of explosive device was not detailed. Additionally, police forces carried out a controlled explosion of an explosive device found under Guajalo bridge on Moran Valverde Avenue, in the south part of the city. Police authorities revealed that the explosive was a home-made artifact detonated by a match, which was set on fire but did not burn fully, resulting in it not detonating. Police authorities further suspect that the explosion would have caused damage in a 50-meter radius.",0,no especificado,1753970510,29050.0,130722,,1
ECU7467,2024-01-11,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,Diario Extra (Ecuador); El Telegrafo; Primicias,National,"On 11 January 2024, in Machala (El Oro), for the fourth day in a row, prisoners at El Oro No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 16 prison guards hostage to prevent gang leaders from being transferred to other prisons. The prisoners dumped a body in front of the prison of an inmate killed the day before (coded separately). This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907880,36335.0,115988,115988.0,1
ECU7731,2024-01-11,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Tungurahua,Ambato,no especificado,Ambato,-1.2491,-78.6168,1,El Heraldo (Ecuador),Subnational,"On 11 January 2024, in Ambato (Tungurahua), two unidentified armed individuals shot and injured a man in Sucre Park. The victim was injured in the foot and hospitalized. Police authorities did not report a robbery. Authorship and motivation unknown. There were no fatalities.",0,no especificado,1762291691,16729.0,63131,63131.0,1
ECU7732,2024-01-11,2024,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Women (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,Diario Extra (Ecuador),National,"Around 11 January 2024 (as reported), in Duran (Guayas), an unknown number of unidentified armed perpetrators tortured, shot, and killed a woman and left her dead body outside in the 5 de Junio housing cooperative. The victim's body was wrapped in packing tape, and her mouth was gagged with a cloth. The perpetrators shot the woman five times in the head, torso, and limbs. Witness reports indicate that the perpetrators brought the woman to the location on a motorcycle and shot her once more in the back of the head, killing her, before leaving the scene. Authorship and motivation unknown. 1 fatality.",1,no especificado,1754563409,40152.0,123308,269006.0,1
ECU7893,2024-01-11,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Tungurahua,Ambato,no especificado,Ambato,-1.2491,-78.6168,1,Diario Extra (Ecuador); El Diario (Ecuador); El Heraldo (Ecuador); El Telegrafo,Subnational-National,"On 11 January 2024, in Ambato (Tungurahua), for the fourth day in a row, prisoners at the Tungurahua No. 1 prison rioted, blocked access to the prison, took control of the prison, and held 15 prison guards hostage to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1762291691,16729.0,63131,63131.0,1
ECU7894,2024-01-11,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Cotopaxi,Latacunga,no especificado,Latacunga,-0.9352,-78.6155,1,Diario Extra (Ecuador); El Diario (Ecuador); El Heraldo (Ecuador); El Telegrafo; Machala Movil,National,"On 11 January 2024, in Latacunga (Cotopaxi), for the fourth day in a row, prisoners at the Cotopaxi No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 45 prison guards hostage to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,16935.0,43247,43247.0,1
ECU7895,2024-01-11,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Loja,Loja,no especificado,Loja,-3.9931,-79.2042,1,Cronica (Ecuador); El Diario (Ecuador); El Telegrafo; Machala Movil,Subnational-National,"On 11 January 2024, in Loja (Loja), for the fourth day in a row, prisoners at Loja No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 20 people hostage, including 16 prison guards, to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,23717.0,74980,74980.0,1
ECU8314,2024-01-11,2024,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,Diario Extra (Ecuador),National,"Around 11 January 2024 (as reported), in Duran (Guayas), a man was killed and his dead body was found wrapped in plastic near an abandoned house in the San Gregorio sector. The body was wrapped with plastic bags tied with a cord and white cable. Police authorities are investigating whether the perpetrators were the same that killed a person and left their dismembered body on the same day on the Duran-Tambo highway (coded separately). The number of perpetrators is unknown. Authorship and motivation unknown. 1 fatality.",1,no especificado,1754563409,40152.0,123308,269006.0,1
ECU8315,2024-01-11,2024,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,2,Diario Extra (Ecuador),National,"Around 11 January 2024 (as reported), near Duran (Guayas), a person was killed and their dismembered body was found in plastic bags on kilometer 14 of the Duran-Tambo highway. Police authorities are investigating whether the perpetrators were the same that killed a person and left their body wrapped in plastic on the same day in Duran (coded separately). The number of perpetrators is unknown. Authorship and motivation unknown. 1 fatality.",1,no especificado,1754563409,40152.0,123308,269006.0,1
ECU8316,2024-01-11,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Los Lobos Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,1,Diario Extra (Ecuador); El Telegrafo; Esmeraldas News,Subnational-National,"Weapons seizure: On 11 January 2024, in Esmeraldas (Esmeraldas), police forces arrested a suspected Los Lobos gang member and confiscated 76 rifle rounds, 72 explosive cartridges, and a stolen motorcycle during a raid on a house in the Puerto Limon sector. Authorities suspect that the house served as a weapons stockpile for planned attacks in the province. The operation was conducted as part of the national state of emergency declared by President Noboa.",0,no especificado,1754417399,20217.0,62527,,1
ECU8317,2024-01-11,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2023-),no especificado,State forces,Los Lobos Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Pichincha,Mejia,no especificado,Machachi,-0.5123,-78.5655,2,Ecuavisa,National,"Property destruction: On 11 January 2024, in the rural area of Mejia canton (coded to Machachi, Pichincha), police forces intercepted gold ore being transported by an unknown number of individuals, described as members of a delinquent group linked to the Los Lobos gang, who were transporting gold ore valued at USD 3 million that they extracted from illegal mines in Buenos Aires, Imbabura. The gold was being moved in two trucks, escorted by other vehicles that fled upon seeing police. Police authorities suspect the gold was intended for illegal sale to fund arms purchases and criminal activities.",0,no especificado,1748907914,10279.0,25931,,1
ECU7734,2024-01-12,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2023-),Police Forces of Ecuador (2023-),State forces,Unidentified Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Manabi,Manta,no especificado,Coast of Manta,-0.7525,-80.7907,2,Ecuador en Vivo; El Diario (Ecuador); El Mercurio (Ecuador); Machala Movil,Subnational-National,"Property destruction: On 12 January 2024, on the Coast of Manta (Manabi), police and military forces confiscated around 1.5 tons of cocaine being transported by boat between 200 and 250 miles off the coast of Manta and arrested 21 or 22 suspected members of a criminal armed group. The drugs were found on a main ship accompanied by six smaller boats.",0,no especificado,1758750210,0.0,0,,1
ECU7646,2024-01-12,2024,2,Strategic Developments,Strategic Developments,Looting/Property Destruction,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Calderon,-0.1034,-78.4238,1,Primicias,National,"Property destruction: Around 12 January 2024 (as reported), in Quito - Calderon (Pichincha), unknown assailants set a car on fire in the Carapungo neighborhood. This was part of the different assaults committed after the leader of Los Choneros escaped a prison and the president Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons. There is no further information available.",0,no especificado,1754417399,18814.0,83884,,1
ECU7647,2024-01-12,2024,2,Strategic Developments,Strategic Developments,Looting/Property Destruction,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Quitumbe,-0.3142,-78.5533,1,Primicias,National,"Property destruction: Around 12 January 2024 (as reported), in Quito - Quitumbe (Pichincha), unknown assailants set a car on fire in the Guamani neighborhood. This was part of the different assaults committed after the leader of Los Choneros escaped a prison and the president Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons. There is no further information available.",0,no especificado,1753970510,29050.0,130722,,1
ECU7733,2024-01-12,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),Fishers (Ecuador),Civilians,Political militia-Civilians,,218,South America,Ecuador,Esmeraldas,Esmeraldas,no especificado,Coast of Esmeraldas,1.1576,-79.6742,3,Diario Extra (Ecuador),National,"Looting: On 12 January 2024, on the Coast of Esmeraldas (Esmeraldas), an unknown number of unidentified armed individuals described as pirates assaulted fishing boats, stealing their motors, nets, communication devices, and seafood, forcing the fishermen to stay stranded on the water. A similar assault occurred on 15 January 2024 (coded separately). Between the two events on 12 and 25 January, at least five fishing boats were assaulted, resulting in 27 fishermen missing. 12 were rescued as of 15 January with 15 still missing.",0,no especificado,1758750210,0.0,0,,1
ECU7735,2024-01-12,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),Fishers (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Portoviejo,no especificado,Crucita,-0.8698,-80.538,1,Diario Extra (Ecuador); El Diario (Ecuador),Subnational-National,"On 12 January 2024, in Crucita (Manabi), an unknown number of unidentified armed individuals described as hitmen riding a motorcycle killed a man while driving a truck in the Las Dunas sector. The perpetrators intercepted the truck, at which point one of them dismounted and approached the truck to fire multiple shots. The man was a local fish salesman. Authorship and motivation unknown. Reports differ on whether there were one or two perpetrators riding the motorcycle. 1 fatality.",1,no especificado,1753954363,4837.0,9825,15170.0,1
ECU7736,2024-01-12,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Diario Extra (Ecuador),National,"On 12 January 2024, in Guayaquil - Tarqui (Guayas), one unidentified armed perpetrator described as a hitman (and likely a criminal gang member due to suspected drug trafficking) shot and killed a man in a park in the Simon Bolivar housing cooperative in the La Florida sector. The preparator waited for the victim to walk up to him, at which point he shot the victim eight times. Local witnesses indicated that the perpetrator had his back toward the victim and the victim did not recognize the perpetrator, but approached to greet him. Authorities suspect the attack was related to drug trafficking. 1 fatality.",1,no especificado,1754563409,54195.0,167144,521498.0,1
ECU7737,2024-01-12,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Taxi/Bus Drivers (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Naranjito,no especificado,Naranjito,-2.17,-79.4626,1,Diario Extra (Ecuador),National,"On 12 January 2024, in Naranjito (Guayas), an unknown number of unidentified armed individuals shot and killed a male taxi driver inside his vehicle along the main road of the city. The taxi driver picked up unidentified passengers on 12 January 2024 in Milagro and messaged his wife that the passengers he was driving to Manta were acting suspicious. The driver's body was discovered shortly inside his taxi with a bullet wound to the head. Also on 12 January 2024, in Naranjito, an unknown number of unidentified armed individuals shot and killed a man and left his body along the main road of the city, 20 meters from the body of the killed taxi driver in his taxi. Around the same time, also in Naranjito, an unknown number of unidentified armed individuals shot and killed another man whose dead body was found in a ditch near the two other killed victims. There is no further information available, and police authorities are investigating whether the three victims were attacked by the same perpetrators. Authorship and motivation unknown. 3 fatalities.",3,no especificado,1754563409,20141.0,31000,35651.0,1
ECU7738,2024-01-12,2024,1,Political Violence,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Nobol,no especificado,Nobol,-1.9167,-80.0167,1,Diario Extra (Ecuador),National,"On 12 January 2024, in Nobol (Guayas), three unidentified perpetrators traveling in a pickup truck with tinted windows kidnapped a man in the Barrio Lindo sector. Local witnesses reported the abduction, leading to a police operation on the Nobol-Daule road on the same day, where officers stopped the vehicle, freed the victim, and arrested three suspects. Police authorities also confiscated over $2,000 in cash, a mask, handcuffs, and a 9mm pistol found inside the vehicle.",0,no especificado,1754563409,7851.0,10160,10160.0,1
ECU7739,2024-01-12,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Military Forces Of Ecuador (2023-),Police Forces of Ecuador (2023-),State forces,Unidentified Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Santa Elena,Santa Elena,no especificado,Santa Elena,-2.2262,-80.8587,1,El Diario (Ecuador); Machala Movil,National,"Property destruction: On 12 January 2024, in Santa Elena (Santa Elena), police and military personnel used dynamite to destroy a clandestine airstrip used by criminal armed groups. The operation took place in the San Rafael community, part of the Chanduy parish in southern Santa Elena.",0,no especificado,1753970510,16166.0,37576,,1
ECU7896,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Tungurahua,Ambato,no especificado,Ambato,-1.2491,-78.6168,1,Diario Extra (Ecuador); El Telegrafo; La Republica (Ecuador),National,"On 12 January 2024, in Ambato (Tungurahua), for the fifth day in a row, prisoners at the Tungurahua No. 1 prison rioted, blocked access to the prison, took control of the prison, and held 15 prison guards hostage to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1762291691,16729.0,63131,63131.0,1
ECU7897,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Azuay,Cuenca,no especificado,Cuenca,-2.9006,-79.0045,1,El Heraldo (Ecuador); El Telegrafo; La Republica (Ecuador),National,"On 12 January 2024, in Cuenca (Azuay), for the fifth day in a row, at least 30 prisoners at Turi prison (Azuay No. 1 prison) blocked access to the prison, took control of the prison, and held between 45 and 89 people hostage, including around 45 prison guards, to prevent gang leaders from being transferred to other prisons. Sources differ on the number of people held hostage within the facility. Two prison guards were released. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=at least 30,1748907913,19371.0,103652,103652.0,1
ECU7898,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,1,El Diario (Ecuador); El Telegrafo; La Republica (Ecuador),National,"On 12 January 2024, in Esmeraldas (Esmeraldas), for the fourth day in a row, prisoners at the Esmeraldas No. 1 prison rioted, blocked access to the prison, took control of the prison, and maintained 11 prison guards and prison workers hostage to prevent gang leaders from being transferred to other prisons. Two hostages were released the day before. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1754417399,20217.0,62527,62527.0,1
ECU7899,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-),Police Forces of Ecuador (2023-) Prison Guards,State forces,State forces-Rioters,,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Pascuales,-2.0532,-79.9511,1,Ecuador en Vivo; El Telegrafo; Machala Movil,National,"On 12 January 2024, in Guayaquil - Pascuales (Guayas), prisoners at Litoral prison rioted, and police intervened. Some prison guards had to climb the wall out of the prison due to unspecified disturbances within the prison. There is no further information available. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,24777.0,56346,56346.0,1
ECU7900,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Cotopaxi,Latacunga,no especificado,Latacunga,-0.9352,-78.6155,1,Diario Extra (Ecuador); El Telegrafo; La Republica (Ecuador),National,"On 12 January 2024, in Latacunga (Cotopaxi), for the fifth day in a row, prisoners at the Cotopaxi No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 45 prison guards hostage to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,16935.0,43247,43247.0,1
ECU7901,2024-01-12,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Prisoners (Ecuador); Unidentified Gang (Ecuador),Rioters,Police Forces Of Ecuador (2023-) Prison Guards,no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Loja,Loja,no especificado,Loja,-3.9931,-79.2042,1,El Telegrafo; La Republica (Ecuador),National,"On 12 January 2024, in Loja (Loja), for the fifth day in a row, prisoners at Loja No. 1 prison rioted, blocked access to the prison, took control of the prison, and held around 20 people hostage, including 16 prison guards, to prevent gang leaders from being transferred to other prisons. This occurred in the context of various prison riots held across Ecuador after the leader of the Los Choneros gang escaped a prison and President Daniel Noboa signed an emergency state decree to allow military officers to deal with the unrest in prisons.",0,crowd size=no report,1748907913,23717.0,74980,74980.0,1
ECU8318,2024-01-12,2024,2,Political Violence,Violence Against Civilians,Abduction/Forced Disappearance,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Government of Ecuador (2023-); Women (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Azuay,Cuenca,no especificado,Cuenca,-2.9006,-79.0045,1,Ecuador Comunicacion,National,"Around 12 January 2024 (as reported), in Cuenca (Azuay), an unknown number of perpetrators (likely drug traffickers due to drugs seized) kidnapped a woman who worked as a civil servant. Military forces liberated the woman around 12 January during a raid in which they also confiscated unspecified weapons and drugs portioned for sale. There is no further information available.",0,no especificado,1754563409,19371.0,103652,103652.0,1
ECU8566,2024-01-12,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2023-),no especificado,State forces,Los Lobos Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Pichincha,Mejia,no especificado,Machachi,-0.5123,-78.5655,1,Ecuavisa,National,"Property destruction: On 12 January 2024, in Machachi (Pichincha), police forces intercepted and confiscated USD 2 million worth of gold ore in two trailers on a road through the city bound from Imbabura to El Oro, arresting two individuals. Military authorities indicated that the gold was intended to fund narcotrafficking groups with ties to illegal mining operations. The gold ore likely belonged to the Los Lobos Gang, as reports indicate that this gang expanded its illicit gold ore extraction efforts in the Imbabura and Azuay regions.",0,no especificado,1748907914,10279.0,25931,,1
